Dates,VOLATILITY_30D,PX_LAST
4/23/2021,19.57,19.58
4/26/2021,19.42,19.69
4/27/2021,19.51,19.55
4/28/2021,19.59,19.54
4/29/2021,16.60,19.59
4/30/2021,16.89,19.78
5/3/2021,16.41,20.15
5/4/2021,17.41,22.34
5/5/2021,16.52,22.32
5/6/2021,16.59,21.10
5/7/2021,16.18,19.14
5/10/2021,18.29,23.03
5/11/2021,18.19,23.87
5/12/2021,19.47,28.23
5/13/2021,18.83,25.66
5/14/2021,18.98,21.60
5/17/2021,19.05,22.54
5/18/2021,19.12,23.26
5/19/2021,18.81,23.29
5/20/2021,19.67,21.59
5/21/2021,19.73,21.37
5/24/2021,20.09,19.46
5/25/2021,19.73,19.84
5/26/2021,19.11,18.83
5/27/2021,19.11,18.65
5/28/2021,18.94,18.06
5/31/2021,18.94,18.06
6/1/2021,18.84,18.73
6/2/2021,18.63,18.14
6/3/2021,18.53,19.72
6/4/2021,18.90,17.65
6/7/2021,18.82,17.72
6/8/2021,18.77,17.87
6/9/2021,18.74,18.41
6/10/2021,18.95,16.47
6/11/2021,18.81,15.62
6/14/2021,18.93,16.08
6/15/2021,18.12,17.15
6/16/2021,18.13,17.40
6/17/2021,18.35,16.32
6/18/2021,18.45,18.46
6/21/2021,16.42,17.05
6/22/2021,16.55,16.18
6/23/2021,13.96,15.88
6/24/2021,13.91,16.17
6/25/2021,12.76,15.80
6/28/2021,12.83,16.17
6/29/2021,12.43,16.43
6/30/2021,12.50,16.51
7/1/2021,11.51,16.39
7/2/2021,11.47,15.78
7/5/2021,11.47,15.78
7/6/2021,10.65,17.14
7/7/2021,10.64,17.47
7/8/2021,10.96,19.86
7/9/2021,10.89,17.71
7/12/2021,10.89,17.29
7/13/2021,10.82,18.23
7/14/2021,10.82,17.49
7/15/2021,10.44,17.84
7/16/2021,9.89,18.69
7/19/2021,10.45,20.73
7/20/2021,10.90,18.69
7/21/2021,11.00,17.00
7/22/2021,10.80,16.67
7/23/2021,11.14,15.78
7/26/2021,10.96,16.70
7/27/2021,11.36,18.38
7/28/2021,11.24,17.10
7/29/2021,10.77,16.59
7/30/2021,10.59,17.55
8/2/2021,10.53,17.81
8/3/2021,10.38,16.49
8/4/2021,10.37,16.54
8/5/2021,10.37,16.25
8/6/2021,10.52,15.86
8/9/2021,9.99,15.85
8/10/2021,10.16,16.59
8/11/2021,10.17,16.15
8/12/2021,10.21,15.90
8/13/2021,9.73,14.94
8/16/2021,9.69,15.46
8/17/2021,10.13,17.11
8/18/2021,10.41,19.49
8/19/2021,10.31,19.30
8/20/2021,10.72,16.75
8/23/2021,11.51,15.45
8/24/2021,11.52,15.21
8/25/2021,11.24,14.89
8/26/2021,11.12,16.66
8/27/2021,10.93,14.13
8/30/2021,10.83,14.52
8/31/2021,10.73,14.78
9/1/2021,10.62,15.13
9/2/2021,10.18,15.31
9/3/2021,10.20,14.96
9/6/2021,10.20,14.96
9/7/2021,9.44,15.90
9/8/2021,9.53,16.07
9/9/2021,9.65,16.99
9/10/2021,9.80,18.07
9/13/2021,9.80,17.28
9/14/2021,9.74,17.37
9/15/2021,9.97,15.80
9/16/2021,9.82,15.67
9/17/2021,10.39,17.66
9/20/2021,12.25,22.28
9/21/2021,12.15,21.58
9/22/2021,12.49,19.27
9/23/2021,12.73,17.32
9/24/2021,12.70,16.61
9/27/2021,12.96,17.93
9/28/2021,15.41,23.22
9/29/2021,15.15,23.21
9/30/2021,15.10,23.78
10/1/2021,14.89,22.02
10/4/2021,15.42,24.54
10/5/2021,16.07,22.26
10/6/2021,16.23,21.77
10/7/2021,16.45,20.09
10/8/2021,16.14,19.87
10/11/2021,15.75,20.88
10/12/2021,15.75,20.90
