Date,Volume,realized_volatility,implied_volatility
2017-05-18,828655.5466573684,14.189583183165242,17.0825
2017-05-19,168466.68336944445,7.20801290758692,15.4679
2017-05-22,-128702.63125918654,6.9131277781615,14.8259
2017-05-23,-79957.88784813124,7.625594324113311,13.8428
2017-05-24,-348849.7591701662,6.432083293603121,13.875699999999998
2017-05-25,-190631.29063209647,10.96094557190775,13.9599
2017-05-26,-232203.7011563247,8.5028159494675,13.854700000000001
2017-05-29,-690686.9814577795,5.00021900114126,14.178099999999999
2017-05-30,-198038.12507071396,12.620990147934991,14.4715
2017-05-31,179769.61241784832,11.3104691732366,14.5538
2017-06-01,-287947.5326459198,8.17335946814959,13.622699999999998
2017-06-02,-37584.1426210918,10.686583483390349,13.334499999999998
2017-06-05,-747789.823316358,3.9322537560385498,13.9431
2017-06-06,-346698.46865423163,9.69915917236532,14.386199999999999
2017-06-07,-260727.53309397143,10.3951841210236,14.6073
2017-06-08,-410365.3907372428,9.95641571780565,14.0799
2017-06-09,-176048.41444383145,15.60200680815394,13.392599999999998
2017-06-12,474766.3641775313,9.870238491802679,14.51019999999999
2017-06-13,939780.5039801782,7.59170160679765,13.558700000000002
2017-06-14,732815.4801819252,10.5392030171998,13.9464
2017-06-15,332457.3678417634,13.97732971733021,14.9445
2017-06-16,-105791.95928557124,8.39999229482336,13.74419999999999
2017-06-19,96668.93482501652,11.201470494488,13.032499999999999
2017-06-20,28392.801437114016,7.637095588345449,14.0291
2017-06-21,74317.68785629317,10.44635515751655,14.178799999999999
2017-06-22,-117826.43464786372,8.0840034649742,14.032800000000002
2017-06-23,-143814.74845013022,10.096813925150409,14.22139999999999
2017-06-26,-75225.89333462506,8.31761786145912,13.656699999999999
2017-06-27,4581.559772912646,10.75750906580146,14.774300000000002
2017-06-28,178746.77661327377,13.706661538867829,14.8525
2017-06-29,610163.4599115382,16.551419640243008,17.6032
2017-06-30,372351.167205554,12.47484308055349,17.2533
2017-07-03,-14286.45956932532,7.331042312354639,14.4888
2017-07-04,-403225.1177881387,6.38953194822017,14.392900000000001
2017-07-05,-105438.53178341046,10.45282662358971,14.7011
2017-07-06,176111.01317774644,11.25470505525516,15.472199999999999
2017-07-07,-189048.95966470847,7.084651055774111,15.1824
2017-07-10,-212990.25222038303,7.985925810517889,14.783
2017-07-11,-206570.93143211436,7.60521560333626,14.773200000000001
2017-07-12,3020.1545281087747,9.00914479370971,13.7485
2017-07-13,-166912.18568351516,6.501531811970571,13.122800000000002
2017-07-14,-307028.24649998976,6.1787833634173905,12.650400000000001
2017-07-17,-118219.18217130937,8.88956686674066,12.6334
2017-07-18,175748.1608956532,9.91146638614927,13.684099999999999
2017-07-19,-168451.15551317565,7.74637809032617,13.2685
2017-07-20,230905.25761552376,11.2666279018983,13.0879
2017-07-21,433554.0048029716,13.44135153417835,15.3262
2017-07-24,34805.22471082199,12.206573882490849,15.082699999999999
2017-07-25,-78867.5494877334,9.006900118426229,13.6357
2017-07-26,-248650.04718476447,9.77053370135387,12.9971
2017-07-27,-155292.3066771644,8.004384464254361,12.7697
2017-07-28,-78887.1057809859,11.55833897769372,13.7331
2017-07-31,-23856.287140299915,7.51996980641469,13.9033
2017-08-01,-75377.26343672199,10.94580241031589,13.4724
2017-08-02,-234032.7241389629,9.360783703175771,13.753099999999998
2017-08-03,-208528.9700743436,9.14486303359943,13.7302
2017-08-04,-70716.24777733232,11.69597100520927,13.065399999999999
2017-08-07,-388567.035695289,6.52154072791772,13.1992
2017-08-08,-331452.13249496685,7.0941394616664,12.7883
2017-08-09,191548.04792673967,13.186924286017309,15.0152
2017-08-10,137412.17814281967,10.998865464226661,18.9131
2017-08-11,303424.4632085676,12.59171137571734,19.3101
2017-08-14,56187.697363201645,9.93437647542107,15.6664
2017-08-15,-265800.4317040023,7.74466228193311,14.880099999999999
2017-08-16,-131279.3256675998,5.26631139150706,14.2468
2017-08-17,30273.09395579982,11.061147196035071,15.3859
2017-08-18,298323.5870788561,13.64582479655549,17.5746
2017-08-21,-41041.3711387947,10.24071949096265,18.5553
2017-08-22,-337835.2713129445,7.786373667576959,16.412
2017-08-23,-266624.78621636983,8.626117860638919,16.2275
2017-08-24,-375070.9612673199,7.43554131761792,15.6665
2017-08-25,-392589.0153767532,9.17281509458217,15.3262
2017-08-28,-429137.9392672278,8.75802811063995,15.85079999999999
2017-08-29,149722.27353844745,11.439711116996799,17.3169
2017-08-30,-349093.6325581954,10.48990416051445,16.468
2017-08-31,-274530.4212109833,7.07807673059081,15.6317
2017-09-01,-385656.6747713604,8.30112809964152,14.7167
2017-09-04,-748249.9990518317,6.91790355797129,16.2117
2017-09-05,-372840.2879749104,9.43127276322733,16.4848
2017-09-06,-438342.9959998552,10.23685261691042,16.3786
2017-09-07,-19588.49723023898,10.91043772687944,15.148200000000001
2017-09-08,-489619.16452394007,8.98604728615682,15.198999999999998
2017-09-11,328353.97051412496,7.40138508871449,13.96
2017-09-12,644822.466727752,5.18349225019644,13.4464
2017-09-13,355550.7993462013,5.44923523882875,13.04229999999999
2017-09-14,53966.04341892712,7.050047985296031,12.27389999999999
2017-09-15,-238146.9272945663,8.71498093795338,12.1972
2017-09-18,-128306.67677776668,6.47113450968191,11.943
2017-09-19,-234103.45373561548,4.40974119892919,11.7216
2017-09-20,-210225.2109169002,5.35189860738688,11.7949
2017-09-21,-224657.97700626217,5.20064848031883,11.1906
2017-09-22,-355262.9343784749,6.303473703775719,11.708
2017-09-25,-146676.72285580426,6.79700624454125,12.366299999999999
2017-09-26,-228305.91334110103,5.35300479106491,12.5406
2017-09-27,-139277.34007831558,5.48060258234367,12.1282
2017-09-28,-317932.30037288566,4.76653459121131,12.125899999999989
2017-09-29,-10551.23666407494,5.0465409074787795,12.1208
2017-10-02,-44796.507024159306,4.81731949705814,12.1739
2017-10-03,-568280.8088281759,3.0745570506582,11.8365
2017-10-04,-189897.8664010252,5.50621947869439,12.7752
2017-10-05,-281324.9650327028,6.57474311158765,12.086999999999989
2017-10-06,-260942.5814603628,5.44660205064927,12.5055
2017-10-09,-322645.5176012424,5.60901091264309,12.610199999999999
2017-10-10,-149202.84040580818,5.82381360331528,13.39439999999999
2017-10-11,-275957.3980307901,5.19096316627238,12.6695
2017-10-12,-449674.38181998977,4.12131358930253,12.3247
2017-10-13,-288621.08622929885,5.48128419761433,11.845799999999999
2017-10-16,-324610.6654858235,4.48139838424003,11.9037
2017-10-17,-320598.96599643666,4.906331158934369,11.62989999999999
2017-10-18,-347830.92599047057,4.76553739744981,11.05139999999999
2017-10-19,152936.84354539437,7.09440147656469,12.4435
2017-10-20,-250965.0528523629,6.976107974309791,12.2167
2017-10-23,-194587.4765297176,7.1835009487514005,12.590399999999999
2017-10-24,-337692.894313478,6.526753000254761,12.94239999999999
2017-10-25,12052.964404285767,8.06933284504202,14.5349
2017-10-26,361030.0613266808,11.05957352319034,12.915899999999999
2017-10-27,318168.61863765423,8.58624528623246,12.4951
2017-10-30,-264490.20630686486,5.06519651189042,12.8308
2017-10-31,-453459.8261884919,3.95843454526864,11.9864
2017-11-01,17019.069516432704,6.22667102609446,11.7924
2017-11-02,-150792.8200041531,6.2557260692147,12.0219
2017-11-03,-348136.74129234697,5.88638552110543,11.56349999999999
2017-11-06,-296186.1727955088,6.59704262490605,11.6934
2017-11-07,40029.08681197895,6.909799717044759,12.13369999999999
2017-11-08,-4710.37634389021,6.998495184155799,12.4069
2017-11-09,587879.1102869847,12.75298924589612,13.9158
2017-11-10,159150.75176371285,8.44901929865561,14.453
2017-11-13,257831.34233314183,10.56185303077279,14.3816
2017-11-14,36239.56968073279,10.2309005462985,15.234800000000002
2017-11-15,348466.03213193023,11.20873787766897,15.5778
2017-11-16,-13456.191833689923,8.45212875119484,15.029100000000001
2017-11-17,-61151.34229583875,9.53835476464055,14.7428
2017-11-20,19082.0559013054,9.22880637540224,13.703899999999999
2017-11-21,8311.512141950545,8.583455582214421,12.9355
2017-11-22,-201338.6463504946,8.05825444278475,12.8717
2017-11-23,-97312.46498283488,9.841267118606261,12.7296
2017-11-24,-158107.1626774734,8.44737507468239,12.8582
2017-11-27,-103175.73015315308,10.644656526217119,13.5459
2017-11-28,-322801.1609364976,9.45586951637654,12.8773
2017-11-29,-63357.71061834553,10.43692071553393,13.5436
2017-11-30,59773.85714366147,9.72062706739775,13.470799999999999
2017-12-01,659455.959996172,16.97944720504421,16.0124
2017-12-04,-175419.0078695044,10.20217372326865,13.7242
2017-12-05,-479672.9403796955,9.70080886687774,13.158700000000001
2017-12-06,-374976.2919898455,10.551204463198,13.9107
2017-12-07,-580371.4368073416,6.76732035360618,13.4513
2017-12-08,-431616.7476862478,6.84862913696455,12.848399999999998
2017-12-11,147379.74376661214,6.3837946385410795,12.923599999999999
2017-12-12,416484.5963950341,8.62227214284629,12.4734
2017-12-13,238639.28542637103,6.65190283626504,12.7344
2017-12-14,-117362.11408801565,9.437792353806431,12.263499999999999
2017-12-15,-292141.72838576045,8.96975644079339,11.792
2017-12-18,91048.87855060249,7.18264683946516,10.6783
2017-12-19,-220993.5419924514,5.87038279445279,11.19699999999999
2017-12-20,-127714.9427589412,10.70374676193709,12.5108
2017-12-21,-327556.35243350826,7.13647368080113,11.7371
2017-12-22,-610850.9534061849,6.37347301176594,12.0057
2017-12-27,-358076.3354046324,6.424387979088319,12.714300000000001
2017-12-28,-287315.52659183345,5.97993044288205,13.6229
2017-12-29,-145433.59692188248,5.26333119735439,13.511400000000002
2018-01-02,-157761.89373378654,10.08945764584316,13.3676
2018-01-03,-183686.4736101809,7.97378311903478,12.13669999999999
2018-01-04,143069.96956122888,8.53290138456742,11.410499999999999
2018-01-05,38321.667055308,8.974676013271871,11.1245
2018-01-08,-34528.39123470441,7.1320163474451705,11.4954
2018-01-09,-172818.77632725844,6.6206415064672495,11.262
2018-01-10,167595.9636522471,8.91373328737809,11.759
2018-01-11,-52020.25894950901,8.42322471867916,11.3595
2018-01-12,-103256.58245597908,7.40793620048374,10.9024
2018-01-15,-322074.14078286535,6.12312403821202,11.072699999999989
2018-01-16,33719.58895180002,8.42093434775421,11.3466
2018-01-17,38526.24096491502,9.58252275013734,11.9473
2018-01-18,-699.6247601155192,8.64312415277465,11.9883
2018-01-19,21113.074019737654,8.52442288489139,11.8533
2018-01-22,-157293.88668382994,5.77414415410928,11.9678
2018-01-23,-161696.40360884147,8.48104020548022,11.95079999999999
2018-01-24,-157815.94359180378,6.96567461934538,12.3924
2018-01-25,53599.34626233566,11.09447941589837,12.690999999999999
2018-01-26,-359873.0722233292,7.03860501453122,12.4779
2018-01-29,-308722.214215099,6.3487840206403305,13.292699999999998
2018-01-30,-427.4037612096872,9.76221760444119,14.811
2018-01-31,-106450.49003544149,6.38099653682558,15.1644
2018-02-01,268944.39855916286,12.863770647137422,16.13939999999999
2018-02-02,401151.7779680023,11.3445487715274,17.5594
2018-02-05,830047.6729710224,12.3124865469649,18.855
2018-02-06,2248445.496981931,40.92283395151005,30.177100000000003
2018-02-07,767840.9321085319,15.60147376514032,21.3656
2018-02-08,943513.2141368644,18.76162815409997,32.04019999999999
2018-02-09,1487045.4730424476,24.129184907546488,34.737
2018-02-12,473772.0091808596,14.15271938200082,28.162599999999998
2018-02-13,230844.20934322872,13.745440167703979,25.9501
2018-02-14,521039.2072385664,22.87114992663096,20.705299999999998
2018-02-15,200043.51133948937,11.99331996106827,20.515799999999988
2018-02-16,200205.73798136145,11.76459309772289,17.7606
2018-02-19,-422674.8002693454,8.05391734228108,19.12829999999999
2018-02-20,-157297.31070347142,10.94556595792594,18.6401
2018-02-21,-262431.1047508253,9.87336568643987,18.648899999999998
2018-02-22,-50229.993022186914,13.14577175298397,18.6903
2018-02-23,-349008.537487261,8.254240584578671,18.1752
2018-02-26,-278591.6966816103,8.07428400181008,16.7709
2018-02-27,-109983.80178245646,10.01138128593046,17.5944
2018-02-28,-45508.143066114746,9.238231704331799,18.0002
2018-03-01,473984.0029935143,15.09017068989925,20.5673
2018-03-02,371999.57150445087,14.51382141549149,23.38599999999999
2018-03-05,162312.02111688396,15.22293149714411,18.89219999999999
2018-03-06,-93708.6975858002,13.14924803710878,18.6852
2018-03-07,93244.7616795979,14.93846954492859,18.15459999999999
2018-03-08,264855.507347323,11.64545358885416,16.6065
2018-03-09,-61159.4258685871,12.33023462881177,15.4054
2018-03-12,323336.2218174513,11.327619969007701,15.4002
2018-03-13,1169574.790535264,10.480326092951971,16.61949999999999
2018-03-14,302671.83606924536,12.36564295444111,16.910599999999988
2018-03-15,-686688.9589464006,9.781358360030799,15.224599999999999
2018-03-16,-1669278.1070236976,8.38333512644464,13.38899999999999
2018-03-19,-523424.4186952186,11.8720435511464,16.4988
2018-03-20,-436089.1046752501,11.33139806598173,15.3836
2018-03-21,506180.63743893895,8.84492055606402,14.8531
2018-03-22,574293.9758114258,14.24664116159894,18.55099999999999
2018-03-23,711010.7674656297,18.16401592233375,21.0758
2018-03-26,305211.6684457789,12.896786715435429,22.054299999999998
2018-03-27,134996.3076627073,12.767242351625748,18.97609999999999
2018-03-28,556179.6128031112,15.89165834736087,19.6857
2018-03-29,205436.17227381383,11.11713598155743,17.4364
2018-04-03,83152.3330847536,12.52078072743715,18.814599999999988
2018-04-04,242382.45285212388,14.91324517284878,19.5763
2018-04-05,316614.05480825296,10.99808528508292,16.9025
2018-04-06,89570.69418312039,11.48465412435591,17.436799999999998
2018-04-09,51421.87552894524,10.83425797587945,17.352999999999998
2018-04-10,-89492.10658791906,10.26348585653499,16.3164
2018-04-11,-175289.87199332938,9.11612228157785,16.9837
2018-04-12,-202595.35800359084,8.22998355959283,15.8108
2018-04-13,-176729.36175199784,6.765254753874229,15.2974
2018-04-16,-167676.15811984974,6.83845719830223,14.5036
2018-04-17,-28238.54260576598,6.63707456327145,13.288
2018-04-18,-110573.5546784827,6.01447814359381,13.0383
2018-04-19,-195505.23268482136,6.996632539158119,13.7415
2018-04-20,-211281.08084642887,9.67887840345443,13.755999999999998
2018-04-23,-231055.99447979883,7.228053473537729,13.32799999999999
2018-04-24,-205802.56025391747,8.580244812803791,13.408600000000002
2018-04-25,-36105.244947733125,12.34397256519668,14.6576
2018-04-26,-243954.46924534137,8.8681048885388,13.6785
2018-04-27,-330371.7186817429,8.23405341409038,13.131499999999999
2018-04-30,-147987.8344129793,5.351710309084861,13.715399999999999
2018-05-02,-143609.36319230753,7.016036061889561,13.528200000000002
2018-05-03,-227086.03432147484,7.11586061617446,14.45759999999999
2018-05-04,-301461.7372182503,7.35621867041119,13.4198
2018-05-07,-453196.950337623,6.05929701346675,13.3159
2018-05-08,-355439.47233871697,6.74617628704447,13.7161
2018-05-09,-357013.71710316767,5.60015865757894,13.352900000000002
2018-05-10,-444913.0120846888,7.90692709739953,12.8229
2018-05-11,-458584.1522127276,6.593155055500779,12.4351
2018-05-14,-261719.34325569484,6.76250455938255,12.6448
2018-05-15,-238270.8975205,6.682924952595839,12.676499999999999
2018-05-16,-114202.2166740694,6.9055440490191895,13.572499999999991
2018-05-17,-40354.22225208604,5.85712940915474,13.0848
2018-05-18,79211.84567718371,10.93553314655755,13.9673
2018-05-21,-490576.5377342537,4.36475026307451,13.7761
2018-05-22,-196096.8631060049,7.579926717881371,12.984499999999999
2018-05-23,317170.19679296855,11.78893694707978,15.0616
2018-05-24,-16416.403451767983,9.91018201593474,15.6902
2018-05-25,75020.11724119727,12.84266090712162,16.0228
2018-05-28,-356432.2318430641,12.155608358766159,17.7786
2018-05-29,827074.55576501,21.75219151118483,20.154499999999988
2018-05-30,297187.2244707658,14.65868669001073,18.341099999999997
2018-05-31,391502.01062419126,17.631201161124217,17.65469999999999
2018-06-01,-10938.668131879764,11.53659068442793,15.6231
2018-06-04,-372807.417608045,10.03895704506439,14.364099999999999
2018-06-05,-263627.13172872504,11.16612882449829,14.7988
2018-06-06,-144035.2649493639,10.24533374931979,14.798900000000001
2018-06-07,-408511.1913735343,10.10797095989982,14.4204
2018-06-08,-113027.28386483667,12.854535881038059,14.9616
2018-06-11,285079.42597562703,7.584159477171109,13.991699999999991
2018-06-12,1061774.4969954677,9.40866748969996,13.688500000000001
2018-06-13,106287.40441726916,6.69328763190542,13.197999999999999
2018-06-14,10006.223293347284,12.85545904060871,11.4418
2018-06-15,-270675.1726148864,9.22694490974888,12.1297
2018-06-18,129628.20267047267,10.64717321328127,13.763
2018-06-19,225027.66596313647,11.47714116162082,14.86849999999999
2018-06-20,-31683.45162469044,8.78366832679245,13.98339999999999
2018-06-21,187952.4010541977,12.42907204231462,16.0901
2018-06-22,-56986.52946793614,11.30455415794057,14.2065
2018-06-25,213205.9777174726,14.15386255090868,17.87269999999999
2018-06-26,-58201.81240871118,9.70936444378301,17.24109999999999
2018-06-27,494712.41725692793,18.43972952402341,17.18019999999999
2018-06-28,189648.637999231,15.49761710274259,18.4191
2018-06-29,172367.66745868325,16.6654214549186,16.63329999999999
2018-07-02,-5380.1341793516185,16.139781717961398,17.99589999999999
2018-07-03,-239326.337825354,12.506778950294459,16.390899999999988
2018-07-04,-677767.7777309036,5.7681053807384,16.2213
2018-07-05,-7287.751186178997,10.66665357567565,15.731
2018-07-06,-219472.700638074,10.163735482422501,14.7428
2018-07-09,-289783.9841664933,8.450870788191219,14.0711
2018-07-10,-228215.29913121543,7.46176445251214,12.9935
2018-07-11,-91248.36988002912,12.97913234394304,14.5961
2018-07-12,-181664.48167241225,8.42445623921331,13.4596
2018-07-13,-322554.1112607778,7.3804042053566805,12.803500000000001
2018-07-16,-219821.060562363,6.96476547570197,13.0323
2018-07-17,-129513.39653526376,8.815624941102369,12.556000000000001
2018-07-18,-131319.96732095128,8.45953602883627,11.9617
2018-07-19,-265151.9642784856,7.97771957606796,12.8476
2018-07-20,102368.3181514995,13.81981161835415,13.77469999999999
2018-07-23,-219571.27426573075,6.784811687976521,14.1892
2018-07-24,-90415.58795230812,9.476046982543181,12.72589999999999
2018-07-25,-221361.5611070476,7.3543228684011295,13.5029
2018-07-26,-225709.8047318885,8.12680592679999,12.136099999999999
2018-07-27,-429091.7142979805,6.307291959283099,11.6594
2018-07-30,-391181.1511360408,7.488395978610719,12.7107
2018-07-31,-81197.58208050695,7.96109479999541,12.55959999999999
2018-08-01,-280298.7365310781,6.43436907842216,13.028
2018-08-02,-16513.652769388398,9.84436887253187,14.5051
2018-08-03,-434491.10862675007,7.68210431432316,13.397300000000001
2018-08-06,-374127.9467319747,9.52726831693603,13.469999999999999
2018-08-07,-518021.5797819367,6.41026261018197,12.626499999999998
2018-08-08,-494397.6972377177,7.04092037318539,12.8654
2018-08-09,-571125.599919009,7.61713544787907,12.4882
2018-08-10,263446.4656244621,13.915569838672551,15.1113
2018-08-13,-155866.97903940524,9.30647868619942,15.9406
2018-08-14,-372964.7325926232,9.17044088427714,15.861
2018-08-15,102651.79107935796,12.04711389831263,18.4755
2018-08-16,-258780.73545047245,8.1201116359851,16.2633
2018-08-17,-199411.1071382647,9.119654538469769,16.0982
2018-08-20,-350379.529733356,7.31080199163036,14.50189999999999
2018-08-21,-468729.3155502852,7.29952193095542,13.8748
2018-08-22,-483448.866263608,6.62931427295998,13.8512
2018-08-23,-579378.1033899339,6.55959799489155,13.6438
2018-08-24,-572920.2670166029,7.328282633796899,13.1882
2018-08-27,-462685.881983979,7.244959302795021,13.114899999999999
2018-08-28,-534404.4389078543,6.58907996692543,13.1602
2018-08-29,-548738.6105648195,6.915807224690861,12.9914
2018-08-30,-356791.4423616801,9.62365148622565,14.153199999999998
2018-08-31,-134833.15322083887,10.16203974574183,15.634300000000001
2018-09-03,-618643.7338610389,6.574301671661919,15.4945
2018-09-04,-59259.17780890362,12.40234623847629,16.3854
2018-09-05,26383.2593447282,12.617461789377348,17.28859999999999
2018-09-06,-59541.18605397036,10.65602313589419,17.1012
2018-09-07,-179568.0963659801,10.40512419308746,16.4546
2018-09-10,-424452.0773961768,8.1365179223469,15.8948
2018-09-11,-436720.0230708881,9.570910082769899,15.786200000000001
2018-09-12,-384242.3878455584,11.43792006092255,15.32349999999999
2018-09-13,-554482.5458237601,10.12395737305206,14.5934
2018-09-14,-756959.8698690939,8.41726544935291,13.8963
2018-09-17,150711.6084192458,8.954946689741421,14.5708
2018-09-18,301612.4478831475,9.93767904558289,14.356
2018-09-19,-217164.87625003583,7.80123673089571,13.5296
2018-09-20,85462.7110729646,7.507974041142621,13.184299999999999
2018-09-21,-288983.9163893005,7.6522795528078795,12.8151
2018-09-24,-172260.32262127253,6.6435824186309,13.732800000000001
2018-09-25,-397468.7563326614,7.75793882352906,13.1636
2018-09-26,-306564.17025222734,5.84655769088988,12.851799999999999
2018-09-27,-215183.59309512936,8.85107779574269,13.171
2018-09-28,438855.79276385903,12.87293355470967,14.763699999999998
2018-10-01,-204113.65245175152,7.43531798105967,14.233299999999998
2018-10-02,-98812.49968295894,12.18650324167672,15.4784
2018-10-03,-394958.5831737137,7.117367068054441,14.6064
2018-10-04,186.7997858058661,12.453495145682469,16.024899999999988
2018-10-05,-34764.79325892357,10.46591970434794,16.6807
2018-10-08,45991.27963508142,9.62920506187274,17.6264
2018-10-09,113406.3210775248,12.63826765802128,16.9002
2018-10-10,341944.60675113543,12.141008830842589,18.4029
2018-10-11,1385792.8513735472,22.55069038301142,21.2373
2018-10-12,431183.5781923472,14.53330739806487,20.2103
2018-10-15,97834.98530555693,11.95607537686467,19.07029999999999
2018-10-16,108466.00575508048,12.57079737963251,16.8341
2018-10-17,106524.79137655848,13.52039660681392,17.0163
2018-10-18,301961.15083381906,12.802172430054759,18.171199999999992
2018-10-19,411405.7896785992,16.86049629654563,18.7838
2018-10-22,75086.55367616378,13.375437237223439,19.3581
2018-10-23,677930.5964043813,17.210182906590752,21.3624
2018-10-24,352195.9796644368,15.58095549510862,21.9772
2018-10-25,581633.0924467614,17.869322782926787,20.7552
2018-10-26,806211.5393030937,18.85270984221972,23.7391
2018-10-29,419502.45887982834,13.567333445612862,22.2872
2018-10-30,193577.3843425277,16.82892428506004,22.2249
2018-10-31,295182.5863067515,14.61050018693032,20.3038
2018-11-01,77662.02648323611,13.188553599801281,18.995
2018-11-02,114920.92704066935,14.20247309770692,18.84799999999999
2018-11-05,-340918.5546497604,9.55333294587334,18.3296
2018-11-06,-350655.83128492744,12.82028085027015,18.1091
2018-11-07,-177186.5923259135,9.15062815932373,16.4264
2018-11-08,-280859.1386000393,9.20976896532614,15.881
2018-11-09,-164892.71663414384,10.596472431161349,16.3773
2018-11-12,-28298.80489084567,12.76723156363315,17.8587
2018-11-13,-30891.202029268723,12.788760900450399,17.029
2018-11-14,229978.67806132208,14.00751979510592,18.4549
2018-11-15,292452.5079424719,15.63043166948158,20.1522
2018-11-16,160265.49267328926,13.67993754530607,18.0762
2018-11-19,-75817.57351082179,12.77622453716058,18.032
2018-11-20,427893.997087044,17.77329726645451,19.9622
2018-11-21,13359.80278851604,13.569206795890171,18.2397
2018-11-22,-450073.0779268297,9.40577631428591,19.2881
2018-11-23,-390055.8851387037,11.71355751740571,18.9738
2018-11-26,-4906.143691284931,11.24863547662477,18.422799999999988
2018-11-27,-210584.34420036525,13.52457703668164,18.47899999999999
2018-11-28,-247964.1594425356,9.2365952234376,18.59519999999999
2018-11-29,-154632.63482841593,13.166375146147349,18.61
2018-11-30,-218691.98927277976,9.56062039045319,18.493499999999997
2018-12-03,93745.78650181508,11.57192517209724,16.9152
2018-12-04,-951.3010312546976,10.33625115392439,17.208499999999997
2018-12-05,-501927.507462828,9.6436107705909,19.0904
2018-12-06,862168.4035494537,18.46288512924418,24.6155
