Date,Volume,difference
2017-08-08,-331452.13249496685,5.694160538333589
2017-08-09,191548.04792673967,1.82827571398268
2017-08-10,137412.17814281967,7.91423453577333
2017-08-11,303424.4632085676,6.71838862428265
2017-08-14,56187.697363201645,5.73202352457893
2017-08-15,-265800.4317040023,7.135437718066879
2017-08-16,-131279.3256675998,8.98048860849293
2017-08-17,30273.09395579982,4.32475280396492
2017-08-18,298323.5870788561,3.92877520344451
2017-08-21,-41041.3711387947,8.314580509037341
2017-08-22,-337835.2713129445,8.62562633242303
2017-08-23,-266624.78621636983,7.601382139361069
2017-08-24,-375070.9612673199,8.23095868238207
2017-08-25,-392589.0153767532,6.1533849054178305
2017-08-28,-429137.9392672278,7.092771889360041
2017-08-29,149722.27353844745,5.87718888300319
2017-08-30,-349093.6325581954,5.97809583948554
2017-08-31,-274530.4212109833,8.55362326940918
2017-09-01,-385656.6747713604,6.41557190035847
2017-09-04,-748249.9990518317,9.2937964420287
2017-09-05,-372840.2879749104,7.053527236772659
2017-09-06,-438342.9959998552,6.14174738308957
2017-09-07,-19588.49723023898,4.23776227312055
2017-09-08,-489619.16452394007,6.21295271384317
2017-09-11,328353.97051412496,6.5586149112855
2017-09-12,644822.466727752,8.26290774980356
2017-09-13,355550.7993462013,7.593064761171241
2017-09-14,53966.04341892712,5.22385201470396
2017-09-15,-238146.9272945663,3.48221906204662
2017-09-18,-128306.67677776668,5.47186549031808
2017-09-19,-234103.45373561548,7.3118588010708
2017-09-20,-210225.2109169002,6.4430013926131195
2017-09-21,-224657.97700626217,5.98995151968117
2017-09-22,-355262.9343784749,5.40452629622427
2017-09-25,-146676.72285580426,5.56929375545875
2017-09-26,-228305.91334110103,7.18759520893508
2017-09-27,-139277.34007831558,6.64759741765632
2017-09-28,-317932.30037288566,7.359365408788681
2017-09-29,-10551.23666407494,7.07425909252121
2017-10-02,-44796.507024159306,7.356580502941849
2017-10-03,-568280.8088281759,8.7619429493418
2017-10-04,-189897.8664010252,7.2689805213056
2017-10-05,-281324.9650327028,5.51225688841234
2017-10-06,-260942.5814603628,7.058897949350721
2017-10-09,-322645.5176012424,7.00118908735691
2017-10-10,-149202.84040580818,7.570586396684701
2017-10-11,-275957.3980307901,7.4785368337276195
2017-10-12,-449674.38181998977,8.20338641069746
2017-10-13,-288621.08622929885,6.36451580238567
2017-10-16,-324610.6654858235,7.42230161575997
2017-10-17,-320598.96599643666,6.723568841065621
2017-10-18,-347830.92599047057,6.285862602550179
2017-10-19,152936.84354539437,5.34909852343531
2017-10-20,-250965.0528523629,5.2405920256902006
2017-10-23,-194587.4765297176,5.4068990512485895
2017-10-24,-337692.894313478,6.4156469997452295
2017-10-25,12052.964404285767,6.46556715495797
2017-10-26,361030.0613266808,1.85632647680965
2017-10-27,318168.61863765423,3.9088547137675302
2017-10-30,-264490.20630686486,7.765603488109569
2017-10-31,-453459.8261884919,8.027965454731351
2017-11-01,17019.069516432704,5.5657289739055305
2017-11-02,-150792.8200041531,5.76617393078529
2017-11-03,-348136.74129234697,5.67711447889456
2017-11-06,-296186.1727955088,5.09635737509394
2017-11-07,40029.08681197895,5.22390028295523
2017-11-08,-4710.37634389021,5.40840481584419
2017-11-09,587879.1102869847,1.1628107541038701
2017-11-10,159150.75176371285,6.00398070134438
2017-11-13,257831.34233314183,3.8197469692272
2017-11-14,36239.56968073279,5.00389945370149
2017-11-15,348466.03213193023,4.36906212233102
2017-11-16,-13456.191833689923,6.576971248805149
2017-11-17,-61151.34229583875,5.20444523535944
2017-11-20,19082.0559013054,4.47509362459775
2017-11-21,8311.512141950545,4.35204441778557
2017-11-22,-201338.6463504946,4.81344555721524
2017-11-23,-97312.46498283488,2.88833288139373
2017-11-24,-158107.1626774734,4.4108249253176
2017-11-27,-103175.73015315308,2.9012434737828703
2017-11-28,-322801.1609364976,3.4214304836234497
2017-11-29,-63357.71061834553,3.1066792844660602
2017-11-30,59773.85714366147,3.75017293260224
2017-12-01,659455.959996172,-0.9670472050442099
2017-12-04,-175419.0078695044,3.5220262767313404
2017-12-05,-479672.9403796955,3.4578911331222497
2017-12-06,-374976.2919898455,3.359495536802
2017-12-07,-580371.4368073416,6.68397964639381
2017-12-08,-431616.7476862478,5.999770863035439
2017-12-11,147379.74376661214,6.53980536145891
2017-12-12,416484.5963950341,3.8511278571537
2017-12-13,238639.28542637103,6.08249716373495
2017-12-14,-117362.11408801565,2.82570764619357
2017-12-15,-292141.72838576045,2.8222435592066
2017-12-18,91048.87855060249,3.4956531605348298
2017-12-19,-220993.5419924514,5.3266172055472
2017-12-20,-127714.9427589412,1.8070532380629
2017-12-21,-327556.35243350826,4.6006263191988594
2017-12-22,-610850.9534061849,5.63222698823405
2017-12-27,-358076.3354046324,6.28991202091168
2017-12-28,-287315.52659183345,7.64296955711794
2017-12-29,-145433.59692188248,8.2480688026456
2018-01-02,-157761.89373378654,3.27814235415683
2018-01-03,-183686.4736101809,4.16291688096521
2018-01-04,143069.96956122888,2.87759861543258
2018-01-05,38321.667055308,2.14982398672812
2018-01-08,-34528.39123470441,4.36338365255482
2018-01-09,-172818.77632725844,4.64135849353274
2018-01-10,167595.9636522471,2.8452667126219002
2018-01-11,-52020.25894950901,2.9362752813208304
2018-01-12,-103256.58245597908,3.49446379951625
2018-01-15,-322074.14078286535,4.9495759617879695
2018-01-16,33719.58895180002,2.92566565224579
2018-01-17,38526.24096491502,2.36477724986265
2018-01-18,-699.6247601155192,3.3451758472253497
2018-01-19,21113.074019737654,3.3288771151086
2018-01-22,-157293.88668382994,6.19365584589071
2018-01-23,-161696.40360884147,3.4697597945197702
2018-01-24,-157815.94359180378,5.42672538065461
2018-01-25,53599.34626233566,1.5965205841016201
2018-01-26,-359873.0722233292,5.43929498546877
2018-01-29,-308722.214215099,6.9439159793596605
2018-01-30,-427.4037612096872,5.0487823955588
2018-01-31,-106450.49003544149,8.78340346317441
2018-02-01,268944.39855916286,3.2756293528625697
2018-02-02,401151.7779680023,6.21485122847259
2018-02-05,830047.6729710224,6.54251345303509
2018-02-06,2248445.496981931,-10.74573395151005
2018-02-07,767840.9321085319,5.76412623485967
2018-02-08,943513.2141368644,13.27857184590002
2018-02-09,1487045.4730424476,10.6078150924535
2018-02-12,473772.0091808596,14.00988061799917
2018-02-13,230844.20934322872,12.20465983229601
2018-02-14,521039.2072385664,-2.16584992663096
2018-02-15,200043.51133948937,8.52248003893172
2018-02-16,200205.73798136145,5.9960069022771
2018-02-19,-422674.8002693454,11.07438265771891
2018-02-20,-157297.31070347142,7.69453404207405
2018-02-21,-262431.1047508253,8.77553431356012
2018-02-22,-50229.993022186914,5.54452824701602
2018-02-23,-349008.537487261,9.92095941542133
2018-02-26,-278591.6966816103,8.69661599818991
2018-02-27,-109983.80178245646,7.58301871406953
2018-02-28,-45508.143066114746,8.76196829566819
2018-03-01,473984.0029935143,5.47712931010074
2018-03-02,371999.57150445087,8.8721785845085
2018-03-05,162312.02111688396,3.66926850285588
2018-03-06,-93708.6975858002,5.53595196289121
2018-03-07,93244.7616795979,3.2161304550714
2018-03-08,264855.507347323,4.96104641114583
2018-03-09,-61159.4258685871,3.07516537118822
2018-03-12,323336.2218174513,4.07258003099229
2018-03-13,1169574.790535264,6.13917390704802
2018-03-14,302671.83606924536,4.5449570455588795
2018-03-15,-686688.9589464006,5.44324163996919
2018-03-16,-1669278.1070236976,5.00566487355535
2018-03-19,-523424.4186952186,4.62675644885359
2018-03-20,-436089.1046752501,4.052201934018259
2018-03-21,506180.63743893895,6.00817944393597
2018-03-22,574293.9758114258,4.30435883840105
2018-03-23,711010.7674656297,2.91178407766624
2018-03-26,305211.6684457789,9.157513284564569
2018-03-27,134996.3076627073,6.20885764837424
2018-03-28,556179.6128031112,3.79404165263912
2018-03-29,205436.17227381383,6.319264018442559
2018-04-03,83152.3330847536,6.293819272562839
2018-04-04,242382.45285212388,4.66305482715121
2018-04-05,316614.05480825296,5.9044147149170705
2018-04-06,89570.69418312039,5.95214587564408
2018-04-09,51421.87552894524,6.51874202412054
2018-04-10,-89492.10658791906,6.052914143465
2018-04-11,-175289.87199332938,7.86757771842214
2018-04-12,-202595.35800359084,7.580816440407161
2018-04-13,-176729.36175199784,8.53214524612576
2018-04-16,-167676.15811984974,7.665142801697759
2018-04-17,-28238.54260576598,6.65092543672854
2018-04-18,-110573.5546784827,7.0238218564061805
2018-04-19,-195505.23268482136,6.744867460841871
2018-04-20,-211281.08084642887,4.07712159654557
2018-04-23,-231055.99447979883,6.09994652646225
2018-04-24,-205802.56025391747,4.8283551871962
2018-04-25,-36105.244947733125,2.31362743480331
2018-04-26,-243954.46924534137,4.81039511146119
2018-04-27,-330371.7186817429,4.89744658590961
2018-04-30,-147987.8344129793,8.36368969091513
2018-05-02,-143609.36319230753,6.5121639381104295
2018-05-03,-227086.03432147484,7.34173938382553
2018-05-04,-301461.7372182503,6.0635813295888
2018-05-07,-453196.950337623,7.256602986533239
2018-05-08,-355439.47233871697,6.96992371295552
2018-05-09,-357013.71710316767,7.75274134242105
2018-05-10,-444913.0120846888,4.91597290260046
2018-05-11,-458584.1522127276,5.841944944499209
2018-05-14,-261719.34325569484,5.88229544061744
2018-05-15,-238270.8975205,5.993575047404151
2018-05-16,-114202.2166740694,6.6669559509808005
2018-05-17,-40354.22225208604,7.227670590845251
2018-05-18,79211.84567718371,3.03176685344244
2018-05-21,-490576.5377342537,9.41134973692548
2018-05-22,-196096.8631060049,5.40457328211862
2018-05-23,317170.19679296855,3.2726630529202096
2018-05-24,-16416.403451767983,5.78001798406525
2018-05-25,75020.11724119727,3.1801390928783797
2018-05-28,-356432.2318430641,5.62299164123383
2018-05-29,827074.55576501,-1.59769151118483
2018-05-30,297187.2244707658,3.6824133099892604
2018-05-31,391502.01062419126,0.02349883887577
2018-06-01,-10938.668131879764,4.08650931557206
2018-06-04,-372807.417608045,4.3251429549355995
2018-06-05,-263627.13172872504,3.6326711755016996
2018-06-06,-144035.2649493639,4.5535662506802
2018-06-07,-408511.1913735343,4.31242904010017
2018-06-08,-113027.28386483667,2.10706411896193
2018-06-11,285079.42597562703,6.407540522828881
2018-06-12,1061774.4969954677,4.2798325103000305
2018-06-13,106287.40441726916,6.50471236809457
2018-06-14,10006.223293347284,-1.4136590406087102
2018-06-15,-270675.1726148864,2.90275509025112
2018-06-18,129628.20267047267,3.11582678671872
2018-06-19,225027.66596313647,3.39135883837917
2018-06-20,-31683.45162469044,5.19973167320754
2018-06-21,187952.4010541977,3.66102795768537
2018-06-22,-56986.52946793614,2.90194584205942
2018-06-25,213205.9777174726,3.7188374490913096
2018-06-26,-58201.81240871118,7.53173555621698
2018-06-27,494712.41725692793,-1.25952952402341
2018-06-28,189648.637999231,2.92148289725741
2018-06-29,172367.66745868325,-0.0321214549186
2018-07-02,-5380.1341793516185,1.85611828203859
2018-07-03,-239326.337825354,3.88412104970553
2018-07-04,-677767.7777309036,10.45319461926159
2018-07-05,-7287.751186178997,5.06434642432434
2018-07-06,-219472.700638074,4.57906451757749
2018-07-09,-289783.9841664933,5.62022921180877
2018-07-10,-228215.29913121543,5.53173554748785
2018-07-11,-91248.36988002912,1.6169676560569501
2018-07-12,-181664.48167241225,5.03514376078668
2018-07-13,-322554.1112607778,5.42309579464331
2018-07-16,-219821.060562363,6.067534524298019
2018-07-17,-129513.39653526376,3.74037505889762
2018-07-18,-131319.96732095128,3.50216397116372
2018-07-19,-265151.9642784856,4.86988042393203
2018-07-20,102368.3181514995,-0.04511161835415
2018-07-23,-219571.27426573075,7.40438831202347
2018-07-24,-90415.58795230812,3.24985301745681
2018-07-25,-221361.5611070476,6.14857713159886
2018-07-26,-225709.8047318885,4.0092940732
2018-07-27,-429091.7142979805,5.35210804071689
2018-07-30,-391181.1511360408,5.22230402138927
2018-07-31,-81197.58208050695,4.59850520000458
2018-08-01,-280298.7365310781,6.593630921577839
2018-08-02,-16513.652769388398,4.66073112746812
2018-08-03,-434491.10862675007,5.71519568567684
2018-08-06,-374127.9467319747,3.9427316830639603
2018-08-07,-518021.5797819367,6.21623738981802
2018-08-08,-494397.6972377177,5.8244796268146
2018-08-09,-571125.599919009,4.87106455212092
2018-08-10,263446.4656244621,1.19573016132744
2018-08-13,-155866.97903940524,6.63412131380057
2018-08-14,-372964.7325926232,6.6905591157228494
2018-08-15,102651.79107935796,6.428386101687369
2018-08-16,-258780.73545047245,8.1431883640149
2018-08-17,-199411.1071382647,6.97854546153022
2018-08-20,-350379.529733356,7.19109800836963
2018-08-21,-468729.3155502852,6.57527806904457
2018-08-22,-483448.866263608,7.22188572704001
2018-08-23,-579378.1033899339,7.08420200510844
2018-08-24,-572920.2670166029,5.85991736620309
2018-08-27,-462685.881983979,5.86994069720497
2018-08-28,-534404.4389078543,6.57112003307456
2018-08-29,-548738.6105648195,6.07559277530913
2018-08-30,-356791.4423616801,4.5295485137743405
2018-08-31,-134833.15322083887,5.47226025425816
2018-09-03,-618643.7338610389,8.92019832833807
2018-09-04,-59259.17780890362,3.9830537615237
2018-09-05,26383.2593447282,4.67113821062264
2018-09-06,-59541.18605397036,6.4451768641058
2018-09-07,-179568.0963659801,6.04947580691253
2018-09-10,-424452.0773961768,7.7582820776530905
2018-09-11,-436720.0230708881,6.21528991723009
2018-09-12,-384242.3878455584,3.88557993907744
2018-09-13,-554482.5458237601,4.46944262694793
2018-09-14,-756959.8698690939,5.47903455064708
2018-09-17,150711.6084192458,5.61585331025857
2018-09-18,301612.4478831475,4.4183209544171005
2018-09-19,-217164.87625003583,5.72836326910429
2018-09-20,85462.7110729646,5.67632595885737
2018-09-21,-288983.9163893005,5.16282044719211
2018-09-24,-172260.32262127253,7.089217581369089
2018-09-25,-397468.7563326614,5.40566117647093
2018-09-26,-306564.17025222734,7.00524230911012
2018-09-27,-215183.59309512936,4.3199222042573
2018-09-28,438855.79276385903,1.89076644529032
2018-10-01,-204113.65245175152,6.79798201894032
2018-10-02,-98812.49968295894,3.29189675832327
2018-10-03,-394958.5831737137,7.48903293194555
2018-10-04,186.7997858058661,3.57140485431751
2018-10-05,-34764.79325892357,6.21478029565206
2018-10-08,45991.27963508142,7.99719493812725
2018-10-09,113406.3210775248,4.26193234197871
2018-10-10,341944.60675113543,6.2618911691574
2018-10-11,1385792.8513735472,-1.31339038301142
2018-10-12,431183.5781923472,5.67699260193513
2018-10-15,97834.98530555693,7.11422462313532
2018-10-16,108466.00575508048,4.2633026203674795
2018-10-17,106524.79137655848,3.49590339318608
2018-10-18,301961.15083381906,5.36902756994523
2018-10-19,411405.7896785992,1.9233037034543599
2018-10-22,75086.55367616378,5.98266276277655
2018-10-23,677930.5964043813,4.15221709340924
2018-10-24,352195.9796644368,6.39624450489137
2018-10-25,581633.0924467614,2.8858772170732
2018-10-26,806211.5393030937,4.88639015778027
2018-10-29,419502.45887982834,8.71986655438713
2018-10-30,193577.3843425277,5.39597571493996
2018-10-31,295182.5863067515,5.69329981306967
2018-11-01,77662.02648323611,5.80644640019871
2018-11-02,114920.92704066935,4.64552690229307
2018-11-05,-340918.5546497604,8.77626705412665
2018-11-06,-350655.83128492744,5.28881914972985
2018-11-07,-177186.5923259135,7.27577184067626
2018-11-08,-280859.1386000393,6.671231034673849
2018-11-09,-164892.71663414384,5.78082756883865
2018-11-12,-28298.80489084567,5.09146843636684
2018-11-13,-30891.202029268723,4.24023909954959
2018-11-14,229978.67806132208,4.44738020489408
2018-11-15,292452.5079424719,4.52176833051841
2018-11-16,160265.49267328926,4.39626245469392
2018-11-19,-75817.57351082179,5.25577546283941
2018-11-20,427893.997087044,2.18890273354548
2018-11-21,13359.80278851604,4.67049320410982
2018-11-22,-450073.0779268297,9.88232368571409
2018-11-23,-390055.8851387037,7.26024248259429
2018-11-26,-4906.143691284931,7.174164523375221
2018-11-27,-210584.34420036525,4.9544229633183505
2018-11-28,-247964.1594425356,9.358604776562391
2018-11-29,-154632.63482841593,5.44362485385264
2018-11-30,-218691.98927277976,8.9328796095468
2018-12-03,93745.78650181508,5.34327482790275
2018-12-04,-951.3010312546976,6.8722488460756
2018-12-05,-501927.507462828,9.44678922940909
2018-12-06,862168.4035494537,6.15261487075582
2018-12-07,104629.84965414624,7.506994737376151
2018-12-10,170962.2250387445,8.95181621401499
2018-12-11,-107648.36422307928,6.611705967464129
2018-12-12,-159238.3725829546,7.1464672842501
2018-12-13,12110.825851731235,5.70089954303009
2018-12-14,-105404.14177690027,5.809274431712
2018-12-17,431122.692924327,6.99992499553511
2018-12-18,848990.8888030236,6.08362411350065
2018-12-19,-115046.07891631848,9.92942219466055
2018-12-20,323524.8648205232,3.9926601445678402
2018-12-21,-268242.40622790065,2.90556821365234
2018-12-27,405601.8016153671,7.11383539689001
2018-12-28,278281.0182973716,8.79456662539603
2019-01-02,-95282.85661251204,5.04523144891251
2019-01-03,-38587.07964146743,5.22914057034395
2019-01-04,197300.17952596536,4.43910114559014
2019-01-07,16624.118987807888,7.37042561864892
2019-01-08,31674.67178596428,7.458935383733049
2019-01-09,-134262.01023629552,8.04715789510393
2019-01-10,-253901.11843040213,7.516284339766501
2019-01-11,-219328.9472369892,6.17446828219602
2019-01-14,-142923.6508907918,7.26586363859944
2019-01-15,-56175.07580631203,5.28701889847574
2019-01-16,-163831.16020525317,6.86237548703489
2019-01-17,-203859.5150666663,4.54619158929582
2019-01-18,360057.4641382988,3.5294915618332796
2019-01-21,-516717.0839363338,10.12917862539816
2019-01-22,-284815.6261173722,7.46346096943914
2019-01-23,-243435.8918045156,5.9334054842833
2019-01-24,-118068.91927940004,4.25282283882425
2019-01-25,-35828.4863657027,5.95808229321607
2019-01-28,-203463.43571512905,8.44451085663873
2019-01-29,-395830.1799940339,7.80732823808234
2019-01-30,-385932.4086863871,7.45610556680672
2019-01-31,303336.5773957493,3.5121490351848
2019-02-01,-243658.46829735185,3.78701618105899
2019-02-04,-251793.02419779147,4.5779832769327
2019-02-05,-83172.88898758171,4.47650450753327
2019-02-06,-289137.4765483581,5.93094285148101
2019-02-07,353062.8856852392,3.40095406224471
2019-02-08,-31036.59723531059,5.0701836884832
2019-02-11,-187786.1310669741,5.41385238429806
2019-02-12,-282645.0281204756,4.792303750769681
2019-02-13,-198951.690066556,5.39325783067318
2019-02-14,188576.9615667311,3.0674340907807003
2019-02-15,492716.68670730456,2.95140351642906
2019-02-18,-537086.0394928291,8.534342690902639
2019-02-19,-386895.7076570913,4.7644653351366095
2019-02-20,-327375.99054681417,5.15189191055978
2019-02-21,-289865.933580247,4.56783086209045
2019-02-22,-517931.755675978,6.76249344564607
2019-02-25,-373030.44754893566,7.01391663747143
2019-02-26,-264126.0027333726,5.59024046941549
2019-02-27,-560490.6768124984,6.25290056983065
2019-02-28,-282916.2334515839,4.53457770155788
2019-03-01,-223749.25499825852,4.928100121329059
2019-03-04,-302319.3472631201,6.68307588943315
2019-03-05,-445987.4041724964,5.4117308434080496
2019-03-06,-476714.8801837389,5.75921735182857
2019-03-07,158789.85060339444,1.27184037352216
2019-03-08,-74978.58467660425,4.32780081067172
2019-03-11,-5293.217624836834,7.26670792716744
2019-03-12,639898.5106044,4.57748676266172
2019-03-13,23778.075235598026,8.31853741613882
2019-03-14,-42876.44867702015,5.39102934202131
2019-03-15,-360726.1873749038,-1.1872658271148802
2019-03-18,-33188.861396974185,7.782299808353891
2019-03-19,33679.975185994525,6.0284658271356
2019-03-20,101748.2494765058,5.942655243056031
2019-03-21,201418.5122372849,6.58998299476628
2019-03-22,543255.1518760686,2.22724976970531
2019-03-25,78825.42550533451,2.79123273476387
2019-03-26,-161692.7779301107,6.94721077196927
2019-03-27,70772.18753695698,3.36907408300656
2019-03-28,-298605.96322971187,7.46484422313639
2019-03-29,-145452.99314685818,3.7581458858316
2019-04-01,-109014.9137304296,5.89122329151135
2019-04-02,-328887.0960772219,7.35532712922571
2019-04-03,-50315.61249290942,7.153159434293819
2019-04-04,-177642.87458592735,8.01890391287953
2019-04-05,-257764.53533870832,7.39181740456038
2019-04-08,-254951.59425938732,9.017514916478369
2019-04-09,-102296.45674265036,5.000602976158921
2019-04-10,-274516.63893150364,7.25095900403266
2019-04-11,-179054.92202507087,4.2137962884772
2019-04-12,-59124.08282235509,4.57935903635723
2019-04-15,-129328.02690818557,6.77920460895653
2019-04-16,-279563.97736546816,6.10688670444543
2019-04-17,-75826.80267759599,5.10498391629572
2019-04-18,166615.93651516014,1.37045270578952
2019-04-23,-378710.626651176,6.1490602760477
2019-04-24,-274619.4602876136,5.30115504059523
2019-04-25,-181646.9598576729,4.8050626019740905
2019-04-26,-472542.6295906305,4.6540521112548205
2019-04-29,-318224.3647800918,6.02168324672471
2019-04-30,-45563.75211793114,5.39757932465842
2019-05-02,-185851.25836784,4.582244994874389
2019-05-03,-559819.304229167,6.82535125333433
2019-05-06,5941.267654011608,4.46705960423112
2019-05-07,221983.04459245293,6.8996431611136195
2019-05-08,108870.33713270468,5.96753289286708
2019-05-09,243570.84443981663,6.32094906537021
2019-05-10,32169.31997169112,7.74367892647601
2019-05-13,211348.28529622708,7.9662868748890405
2019-05-14,-63331.058260958176,8.70539071992853
2019-05-15,5948.875403241022,-1.06415741670052
2019-05-16,264423.7588656286,1.8339062653954
2019-05-17,99998.7971700544,0.71966940671468
2019-05-20,42415.78456336644,3.48078428204648
2019-05-21,-373437.5912613447,6.995259280874749
2019-05-22,-259938.73197863484,4.59843897291083
2019-05-23,219504.44087962783,3.03480378658703
2019-05-24,-306614.31275100843,7.22365092750554
2019-05-27,-669100.5177261665,8.33217369491326
2019-05-28,-219604.66466163844,2.50392932157242
2019-05-29,-3713.426326385699,5.1787333192860805
2019-05-30,-560367.8481310282,8.75897454187113
2019-05-31,62440.85099821631,5.21940083433457
